#SampleID	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Patescibacteria;c__Parcubacteria	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Patescibacteria;c__Gracilibacteria	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	d__Bacteria;p__Chloroflexi;c__TK10	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Planctomycetota;c__BD7-11	d__Bacteria;p__Spirochaetota;c__Spirochaetia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Firmicutes;c__Negativicutes	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__RCP2-54;c__RCP2-54	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	d__Bacteria;p__Gemmatimonadota;c__AKAU4049	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Spirochaetota;c__Leptospirae	d__Bacteria;p__Firmicutes;c__BRH-c20a	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Patescibacteria;c__Microgenomatia	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Planctomycetota;c__Pla4_lineage	d__Bacteria;p__Planctomycetota;c__OM190	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Patescibacteria;c__Kazania	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Patescibacteria;c__CPR2	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Patescibacteria;c__ABY1	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia	d__Bacteria;p__Acidobacteriota;c__Subgroup_22
SRR5225053	0.0	0.0	1685.0	845.0	466.0	0.0	1906.0	383.0	3949.0	758.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	145.0	0.0	0.0	265.0	0.0	0.0	26.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225064	32.0	29.0	2885.0	751.0	518.0	26.0	1947.0	1913.0	1975.0	2581.0	1540.0	855.0	0.0	449.0	101.0	0.0	0.0	14.0	62.0	317.0	22.0	441.0	117.0	0.0	0.0	59.0	0.0	0.0	0.0	174.0	0.0	0.0	146.0	130.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225067	90.0	30.0	3740.0	1100.0	2148.0	0.0	3122.0	5513.0	3181.0	1505.0	540.0	479.0	17.0	492.0	193.0	33.0	20.0	590.0	185.0	570.0	965.0	1982.0	43.0	168.0	0.0	325.0	459.0	34.0	288.0	341.0	28.0	0.0	288.0	152.0	0.0	0.0	63.0	83.0	0.0	55.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	56.0	0.0	6.0	0.0	0.0	0.0	16.0	15.0	51.0	13.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225074	89.0	0.0	4658.0	962.0	2149.0	37.0	4617.0	5046.0	3777.0	1088.0	307.0	482.0	0.0	367.0	395.0	26.0	16.0	162.0	80.0	529.0	369.0	1236.0	158.0	0.0	0.0	230.0	284.0	0.0	97.0	264.0	145.0	0.0	190.0	160.0	0.0	0.0	30.0	130.0	0.0	0.0	151.0	108.0	8.0	0.0	0.0	24.0	0.0	118.0	16.0	28.0	0.0	0.0	3.0	0.0	0.0	38.0	13.0	0.0	0.0	20.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225079	0.0	0.0	1919.0	696.0	385.0	0.0	2497.0	781.0	3044.0	587.0	106.0	151.0	0.0	67.0	0.0	0.0	0.0	216.0	0.0	585.0	38.0	0.0	114.0	0.0	25.0	11.0	2.0	0.0	0.0	53.0	79.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225080	212.0	206.0	5673.0	2529.0	2978.0	92.0	4337.0	5839.0	6075.0	4977.0	1506.0	1611.0	0.0	599.0	372.0	0.0	210.0	338.0	470.0	1234.0	1050.0	1628.0	103.0	44.0	6.0	636.0	174.0	0.0	1248.0	322.0	110.0	36.0	166.0	27.0	65.0	77.0	0.0	311.0	0.0	101.0	150.0	0.0	50.0	0.0	0.0	44.0	0.0	42.0	0.0	87.0	0.0	171.0	36.0	0.0	0.0	28.0	55.0	13.0	13.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225081	0.0	12.0	1552.0	858.0	735.0	0.0	2334.0	904.0	2939.0	1464.0	150.0	270.0	0.0	293.0	112.0	0.0	0.0	7.0	118.0	97.0	87.0	46.0	63.0	13.0	0.0	22.0	0.0	0.0	61.0	19.0	17.0	9.0	0.0	74.0	10.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225083	95.0	194.0	5445.0	2263.0	2507.0	106.0	3440.0	5192.0	3863.0	4801.0	1375.0	1728.0	0.0	721.0	367.0	42.0	84.0	888.0	357.0	1358.0	1741.0	1600.0	36.0	149.0	0.0	210.0	475.0	0.0	221.0	253.0	48.0	40.0	28.0	58.0	0.0	139.0	24.0	324.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	39.0	33.0	0.0	18.0	89.0	0.0	32.0	0.0	0.0	0.0	13.0	0.0	0.0	83.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225096	0.0	0.0	1468.0	598.0	500.0	0.0	2102.0	1091.0	2863.0	483.0	253.0	176.0	0.0	290.0	195.0	0.0	0.0	21.0	116.0	219.0	41.0	255.0	48.0	0.0	0.0	0.0	0.0	0.0	15.0	202.0	0.0	0.0	25.0	48.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225107	40.0	0.0	3335.0	761.0	1459.0	0.0	2065.0	3448.0	3138.0	1035.0	293.0	188.0	8.0	383.0	280.0	62.0	12.0	289.0	44.0	205.0	78.0	1146.0	108.0	24.0	36.0	278.0	101.0	0.0	84.0	358.0	29.0	0.0	31.0	137.0	0.0	0.0	0.0	185.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	27.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225110	10.0	26.0	4227.0	1573.0	1092.0	0.0	2917.0	4203.0	4692.0	1935.0	542.0	275.0	0.0	211.0	170.0	38.0	89.0	262.0	55.0	499.0	315.0	928.0	236.0	32.0	0.0	30.0	91.0	10.0	76.0	270.0	139.0	0.0	226.0	108.0	18.0	121.0	0.0	138.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225112	91.0	0.0	1890.0	419.0	778.0	0.0	1659.0	2022.0	1233.0	943.0	392.0	97.0	0.0	315.0	128.0	0.0	0.0	11.0	0.0	452.0	0.0	265.0	98.0	0.0	0.0	34.0	0.0	0.0	32.0	211.0	23.0	0.0	0.0	105.0	0.0	0.0	0.0	133.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225113	0.0	113.0	3929.0	855.0	1066.0	79.0	3461.0	3286.0	2764.0	5146.0	630.0	1414.0	0.0	349.0	236.0	0.0	42.0	4.0	34.0	254.0	294.0	354.0	151.0	33.0	0.0	54.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	84.0	6.0	150.0	0.0	760.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	12.0	178.0	29.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225125	27.0	22.0	4203.0	1265.0	2038.0	0.0	3349.0	4933.0	2736.0	1567.0	248.0	363.0	9.0	205.0	312.0	102.0	61.0	274.0	217.0	487.0	559.0	1312.0	69.0	28.0	14.0	197.0	317.0	0.0	82.0	118.0	36.0	0.0	166.0	0.0	7.0	69.0	64.0	297.0	0.0	0.0	90.0	36.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225126	0.0	0.0	1991.0	473.0	1414.0	0.0	1382.0	1812.0	2273.0	511.0	310.0	161.0	16.0	284.0	52.0	12.0	112.0	167.0	0.0	256.0	271.0	635.0	86.0	100.0	0.0	14.0	370.0	15.0	0.0	15.0	78.0	0.0	150.0	57.0	6.0	90.0	33.0	0.0	0.0	7.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	48.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225127	0.0	16.0	2483.0	1698.0	1857.0	99.0	3312.0	1394.0	4662.0	883.0	206.0	0.0	0.0	170.0	31.0	0.0	240.0	163.0	181.0	498.0	175.0	136.0	290.0	0.0	0.0	14.0	0.0	0.0	0.0	329.0	60.0	0.0	34.0	29.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225128	0.0	11.0	1959.0	177.0	941.0	0.0	1258.0	2219.0	729.0	1370.0	188.0	256.0	0.0	128.0	155.0	0.0	0.0	0.0	15.0	593.0	56.0	465.0	20.0	28.0	0.0	53.0	0.0	0.0	166.0	152.0	97.0	0.0	33.0	37.0	0.0	0.0	0.0	113.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225129	0.0	0.0	2519.0	694.0	970.0	0.0	2557.0	3442.0	2690.0	2069.0	525.0	365.0	0.0	109.0	204.0	0.0	0.0	117.0	0.0	476.0	163.0	776.0	75.0	0.0	13.0	52.0	18.0	0.0	96.0	103.0	106.0	0.0	58.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225140	0.0	0.0	1444.0	663.0	612.0	0.0	1821.0	1285.0	2594.0	1358.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.0	164.0	137.0	77.0	0.0	0.0	0.0	0.0	0.0	21.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225141	0.0	23.0	2610.0	912.0	1412.0	15.0	2677.0	3432.0	2734.0	1272.0	217.0	48.0	0.0	159.0	256.0	0.0	10.0	72.0	93.0	432.0	91.0	1126.0	99.0	19.0	14.0	100.0	159.0	29.0	0.0	142.0	56.0	0.0	191.0	105.0	0.0	159.0	8.0	46.0	0.0	0.0	19.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225142	0.0	0.0	4368.0	1381.0	2533.0	21.0	2258.0	4201.0	4526.0	1059.0	472.0	32.0	15.0	702.0	264.0	0.0	180.0	384.0	208.0	448.0	452.0	993.0	229.0	36.0	0.0	61.0	534.0	91.0	140.0	189.0	72.0	0.0	24.0	62.0	0.0	0.0	41.0	0.0	0.0	54.0	186.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225147	0.0	0.0	1929.0	820.0	1477.0	50.0	2027.0	1418.0	4289.0	489.0	33.0	0.0	0.0	83.0	19.0	0.0	215.0	43.0	80.0	275.0	35.0	95.0	175.0	0.0	0.0	19.0	0.0	0.0	0.0	260.0	95.0	0.0	0.0	51.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225154	14.0	0.0	1673.0	285.0	821.0	0.0	1104.0	3198.0	1116.0	740.0	285.0	0.0	0.0	148.0	0.0	0.0	0.0	22.0	134.0	425.0	218.0	720.0	67.0	11.0	0.0	66.0	186.0	0.0	13.0	124.0	86.0	0.0	0.0	32.0	0.0	0.0	12.0	110.0	0.0	0.0	23.0	83.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225155	23.0	7.0	2771.0	1082.0	2164.0	48.0	2606.0	2577.0	4351.0	1571.0	470.0	174.0	19.0	394.0	132.0	60.0	76.0	357.0	80.0	307.0	549.0	890.0	173.0	241.0	0.0	46.0	386.0	36.0	137.0	187.0	66.0	0.0	90.0	74.0	20.0	220.0	34.0	50.0	0.0	23.0	44.0	0.0	0.0	0.0	0.0	10.0	0.0	45.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225156	0.0	0.0	1773.0	624.0	718.0	0.0	2629.0	708.0	3533.0	692.0	67.0	0.0	0.0	42.0	21.0	0.0	64.0	20.0	32.0	151.0	17.0	78.0	98.0	0.0	0.0	5.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225157	36.0	0.0	1653.0	401.0	834.0	9.0	873.0	3159.0	487.0	1418.0	427.0	611.0	0.0	0.0	151.0	0.0	0.0	0.0	25.0	582.0	484.0	446.0	17.0	0.0	8.0	25.0	104.0	0.0	219.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225158	51.0	37.0	3677.0	1136.0	2023.0	28.0	2916.0	5572.0	2853.0	2679.0	539.0	989.0	0.0	193.0	209.0	0.0	11.0	108.0	54.0	1003.0	507.0	1311.0	111.0	79.0	0.0	247.0	81.0	0.0	231.0	241.0	150.0	0.0	131.0	61.0	0.0	0.0	0.0	48.0	0.0	25.0	133.0	39.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225159	0.0	25.0	2762.0	759.0	537.0	0.0	2068.0	228.0	3312.0	1728.0	174.0	75.0	0.0	18.0	0.0	0.0	23.0	0.0	16.0	276.0	15.0	114.0	0.0	0.0	0.0	38.0	0.0	0.0	22.0	80.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225160	39.0	8.0	2465.0	669.0	1333.0	16.0	1261.0	4124.0	1152.0	1359.0	507.0	110.0	0.0	228.0	224.0	24.0	27.0	318.0	0.0	615.0	28.0	1529.0	29.0	41.0	0.0	27.0	101.0	0.0	32.0	259.0	45.0	0.0	183.0	121.0	0.0	0.0	0.0	147.0	0.0	67.0	22.0	86.0	0.0	0.0	0.0	0.0	0.0	62.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5225168	30.0	35.0	3106.0	1016.0	959.0	8.0	2651.0	1870.0	3450.0	706.0	154.0	284.0	0.0	159.0	49.0	11.0	80.0	13.0	59.0	359.0	744.0	422.0	165.0	74.0	0.0	57.0	82.0	0.0	67.0	120.0	122.0	0.0	87.0	71.0	16.0	157.0	0.0	44.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
